label,num,weekend,weekday,h1,h2,h3,h4
8,576,2376,7563,2888,17624,19907,5662
2,2457,3108,7688,3333,9964,10846,7250
7,7043,12204,31995,21588,47834,58152,43078
9,3075,8475,23825,17543,56336,51406,26542
9,4386,7764,21145,27196,57065,59805,39109
3,231,826,2598,312,5596,6216,1241
1,2395,4131,10441,4720,18604,20777,15233
9,484,947,2541,2134,5139,5418,3194
2,510,1457,4930,4031,12646,12478,5752
7,920,2893,7592,942,14938,24081,4068
3,626,2230,5974,6969,13869,14304,8940
8,2355,9236,24269,27540,61595,63239,37365
1,608,2857,6994,11393,15660,14762,16222
2,6499,19191,60032,1036,100088,77488,30747
1,541,1548,5069,1363,13016,6054,2335
5,7,6,12,24,57,78,36
3,177,234,818,470,1606,1789,592
6,36,32,83,103,144,114,87
2,2108,5516,15986,1303,30410,32922,13292
1,892,5941,14461,33124,38513,33749,41233
1,1806,5605,14025,23193,32791,34553,31918
7,2412,3917,10996,6304,19808,21142,12292
1,1330,2909,7356,9197,13476,13729,13179
2,350,2520,5918,9294,14110,13375,15405
2,3384,6773,17919,10782,28849,35524,20666
5,17,39,88,308,542,403,139
5,195,359,982,946,1991,1932,1276
2,1322,3686,10181,1673,17484,20065,9809
2,659,2329,6409,9017,13792,13307,11414
2,1830,2002,5177,685,4916,6224,3592
9,3098,6010,18475,8391,39791,40039,13787
9,2084,5158,15660,18522,36307,35995,26641
5,1,1,3,6,18,15,7
3,287,454,1509,189,2901,3614,482
3,672,1562,5495,1053,11309,12554,2204
8,1020,5595,13887,28463,36933,34983,37446
8,123,388,1116,391,2133,2300,681
2,597,855,1893,1325,1691,2261,1689
1,360,905,2311,3035,4438,4663,4607
7,1694,5568,13674,753,30679,44199,3419
5,4,3,5,8,10,10,9
1,931,4783,11607,22766,31501,32842,31869
1,604,2602,6303,7882,14623,16926,12850
2,681,3340,7992,16260,18295,16200,20564
6,5254,10085,25955,37145,53994,53114,47766
2,4040,15452,39621,71321,98954,100940,103441
1,507,2898,6924,13811,18560,17692,18320
6,272,194,611,784,1476,1632,1102
1,479,2100,5078,7134,11761,11385,9384
2,243,677,1827,1811,4724,5367,2933
1,1314,3701,9366,10520,21180,22352,15712
6,360,1448,3732,7703,6354,5768,7508
5,220,160,382,316,1028,1223,647
8,3338,4888,14252,3360,21591,21249,7150
1,1154,7085,16882,31768,39643,38015,44190
1,4469,8952,22365,24095,38216,38787,39957
1,863,4505,11311,17628,26337,25164,25730
6,282,406,1078,245,1469,1430,527
1,907,4905,11543,17919,23812,22331,26017
2,5686,25719,65913,11917,81295,79550,33593
7,482,986,2508,920,4763,5528,1845
2,266,797,1866,3227,3991,4010,4416
1,529,4656,11253,28406,29762,22689,32154
1,35,352,869,2000,3046,3039,2454
3,300,1059,2719,2560,6590,7000,2521
9,3883,5755,15676,17547,43232,41462,25409
1,978,5131,12365,26259,29415,27906,33917
8,1578,5022,13750,12215,29206,33085,20391
1,873,8291,19913,38571,49939,47458,52553
2,482,1986,4727,4634,8513,8651,8304
1,358,2736,6378,10651,15988,15939,15858
9,2184,5052,12221,8868,26771,32501,14817
6,240,389,868,926,2053,2393,1455
2,8398,27196,79645,77174,170953,172038,107628
1,1782,5849,14205,21536,32039,34317,31844
2,939,6802,16377,35851,43232,46658,52882
6,150,237,564,302,613,722,524
1,572,4153,10738,20182,25131,23653,26485
6,2,3,4,1,10,9,4
3,225,324,1512,1590,2248,2268,1513
6,25,26,47,54,154,165,102
1,886,3348,8163,13045,17637,16006,17934
1,187,652,1593,3004,3778,3529,3311
2,112,260,694,367,813,877,730
2,2570,12678,31322,69651,76515,73746,76391
8,625,1911,6212,2270,12509,14118,5049
6,1,0,2,6,6,4,3
1,1021,3728,9512,10620,23831,24915,15833
1,861,3707,9104,12302,18987,21773,20435
1,899,6604,16026,42144,46892,43470,48587
1,336,2835,6702,13374,15913,15182,18807
1,1115,5791,14436,28684,36118,36018,37833
6,8,5,30,60,103,117,87
9,19097,20939,56825,10063,146375,70518,11937
6,539,971,2651,4407,6155,5863,4771
5,2,2,3,0,4,13,3
6,7,11,33,14,36,43,74
5,47,60,159,329,436,365,291
4,118,144,381,207,518,504,362
3,866,2033,6197,6016,11509,10663,8254
1,575,4255,9975,19925,26168,23792,26014
1,450,1305,3389,4055,7532,9318,6766
2,829,4894,12013,19446,27957,27179,28365
2,3118,24968,62172,118954,129634,127364,147964
2,410,1055,3407,2168,8552,9163,3896
1,276,1909,4543,10371,14552,14898,14885
6,78,143,379,615,1239,1604,779
1,47,77,182,125,190,142,195
2,1651,2790,9452,960,16913,19504,5296
1,2422,7113,18174,28350,41971,47571,38973
5,3,0,7,1,32,22,4
1,670,2537,6035,11296,12536,10262,12782
2,2445,5640,13137,6273,14464,19006,14560
1,551,1417,3415,6048,6593,7200,7720
1,869,3508,8906,7760,17342,21061,14106
2,180,286,805,1297,1783,1879,1554
7,6081,11513,29251,20349,45027,47354,37186
9,1394,5183,13127,7054,36438,34748,10002
6,22,20,48,65,106,103,94
5,389,1530,3841,5238,8486,9274,7443
9,1023,1314,3521,3051,7496,7464,4104
1,943,3919,9736,11292,19290,19413,18345
9,771,996,2600,1611,5865,6056,3192
9,503,2809,7423,8791,19911,19158,14532
2,1016,4475,12928,23629,32246,30918,27985
4,493,961,2334,424,3694,4639,1379
1,1864,8560,21229,41340,51367,51251,53490
1,465,1084,2523,2222,3310,3386,4562
8,541,2590,6301,16772,17921,18592,20781
7,603,1441,3933,4934,7959,8245,6472
9,896,2329,6066,8463,14355,13803,9942
1,923,5412,12954,20724,29980,28171,29358
1,905,3140,8128,9790,16688,17520,13142
3,3,3,6,9,14,23,16
1,306,1871,4481,6617,10311,10323,9077
2,662,2770,6950,9448,16115,18004,14265
1,33,69,166,23,192,177,131
1,567,2349,6031,11066,15408,15647,15932
5,44,60,152,154,221,202,201
1,370,1756,4337,7116,10391,10750,11405
9,533,912,2500,1525,4809,4420,2374
6,104,141,359,204,507,671,290
6,7,1,15,7,34,50,24
2,2025,5307,15922,5555,31936,34882,9493
6,53,85,233,320,407,405,385
2,3326,6342,16428,9237,20213,25346,23164
9,698,2896,7270,13290,15914,15700,17736
4,667,3781,8943,18509,22534,20416,25497
2,9,4,18,0,17,38,16
1,658,4576,10926,22950,29167,27745,32095
1,438,3707,8933,22353,23587,22720,27273
6,20,13,34,56,145,134,76
3,260,463,1094,1049,1968,2188,1489
1,505,2563,6119,13228,15324,14681,18279
2,9334,18523,47602,65332,93116,94371,83661
1,1693,5673,13589,17984,23129,26074,26990
8,869,1798,6280,1343,11942,14206,2606
6,33,29,50,38,142,199,127
5,196,750,1742,2755,1842,1943,2765
9,1981,4081,11454,1850,25149,25064,4539
2,666,1616,4189,5046,7858,8626,7524
1,1717,5236,12417,17652,26746,26061,23401
3,638,2216,8285,1192,23995,33304,4760
3,15,31,92,6,149,153,14
2,3009,17018,42262,89922,96472,105075,115884
1,274,1088,2607,4472,6341,5779,6387
1,1155,7421,17930,40707,49911,45244,45862
2,124,653,1758,1592,4063,3706,2625
4,105,88,250,147,424,481,293
7,6674,10718,30291,8616,50565,60030,22208
7,2432,3301,8125,1805,8884,15187,8898
2,140,185,411,223,422,482,464
1,318,1399,3552,4602,7779,7899,7708
7,745,3502,8377,18548,19902,15904,20858
4,1504,1787,5232,6080,11369,10756,6899
2,88,156,462,59,1065,1057,132
1,686,3490,8380,15423,20651,20114,23109
5,284,371,1015,465,1312,1342,584
1,140,258,644,634,1353,1402,900
3,76,208,655,341,1961,1563,535
9,6422,10841,30942,19113,77426,73610,30466
1,555,3196,7580,14232,17339,15789,18933
1,440,3375,8253,17962,23669,26448,25280
6,148,740,1768,3135,4480,4164,4108
6,895,6561,15588,34124,41394,36928,45395
2,321,742,2055,2448,4166,2725,2070
5,692,977,2409,1217,2402,2396,2203
8,1099,3104,11240,2843,25640,30015,6032
4,9,6,25,11,69,106,20
5,12,10,23,32,54,55,38
2,149,193,498,301,639,586,441
6,333,536,1441,633,1972,2130,1306
7,155,1268,3199,7365,8520,7960,8821
2,906,4564,11469,22603,30205,29293,29323
8,226,871,2399,4788,6059,5345,5108
2,2392,8942,25414,1909,46670,37917,17050
1,1711,8124,19834,34441,45684,42608,48505
1,1000,3364,8534,15874,21230,19920,19899
1,374,2685,6381,11585,17516,16528,17154
5,1,1,1,0,0,4,6
9,2249,5448,14709,16420,32081,33850,25318
1,385,1379,3270,7030,8002,7282,8846
1,78,397,981,1919,2187,2111,2221
1,488,3588,8977,17084,24425,23071,22780
1,673,5271,13021,22843,34211,34969,32471
7,24019,32947,79432,20366,92169,189599,106647
1,832,6081,14276,32036,37521,37203,41404
6,1959,8240,20448,36282,48264,49083,50188
6,3,1,6,7,16,17,13
8,109,223,672,431,1777,1666,784
8,216,601,2035,344,4562,4164,553
2,240,627,1514,3115,3685,3763,3164
9,4714,7751,21891,12658,52753,45738,18637
3,579,1799,5574,982,12488,14904,2797
2,881,1904,5106,2674,9521,10628,6119
5,296,321,1003,1146,2004,2263,1410
9,4813,7685,22107,10509,51361,43841,17133
1,1003,4330,10834,22282,30487,27677,28284
1,160,267,600,572,844,705,803
6,1,4,10,20,8,7,30
2,169,643,1865,1625,4222,4291,2911
1,452,2905,7001,15915,19225,18367,21283
6,7,7,11,12,27,43,21
7,5611,14506,36420,42082,67973,81101,71737
7,1,1,1,6,6,8,1
1,152,309,810,870,1746,1808,1468
2,2196,13619,33553,67655,74144,73057,82251
5,14,36,105,182,369,289,154
4,12722,10455,24805,11663,18150,22966,28230
4,93,93,235,405,651,664,490
2,4636,6949,20545,9419,33239,41541,21513
5,6,5,9,3,7,16,8
5,7,7,18,14,29,29,31
9,2235,7949,19603,41266,53227,52528,54087
2,7047,16801,41335,4777,45665,64868,34119
9,477,1228,3848,1580,10236,9083,2043
5,5,7,20,3,25,17,2
1,337,2433,5741,11715,15564,14143,15986
2,2484,5252,14014,607,18049,19043,6585
5,6,3,11,14,25,31,23
8,1032,3223,8648,9794,21429,21443,12429
5,29,43,142,30,154,293,129
1,482,3270,7885,17003,20230,18207,21005
7,118,143,329,281,491,615,493
1,1210,5574,13932,25049,39964,41406,36381
8,30,35,83,57,77,76,84
1,410,919,2264,2465,4271,5385,5050
2,434,1364,4233,1180,9488,10228,3502
2,672,3263,8034,13118,17622,19229,19213
2,923,1441,4095,1169,4724,6340,3053
1,741,2822,6926,12589,14805,15059,17824
1,412,2084,5026,8424,11867,11838,12818
1,467,3211,8090,20525,26581,23726,23215
1,425,2046,4845,8187,10526,9819,10805
8,154,346,1120,888,2143,2311,1312
2,3718,6206,17682,13682,34269,31340,19353
1,850,4277,10215,21031,22056,19641,25931
1,533,2823,6876,13384,17812,18046,17599
2,643,814,1800,919,2072,2529,1918
7,2837,6971,18011,7898,28573,53606,30322
8,86,148,351,282,846,909,451
1,1154,5376,12302,21317,29005,29383,32412
3,5,3,7,6,14,18,27
6,1,0,3,0,5,18,8
1,577,4291,10234,21084,26151,23911,27927
1,417,3301,8036,15868,18912,17729,22062
7,1515,4449,11669,5048,24279,36394,16429
1,432,3652,8818,15975,22732,25409,24160
6,613,1096,2728,2899,4883,5568,4569
6,1,0,2,0,4,4,4
7,12042,27582,77482,9733,142817,212248,63106
1,468,3249,8031,11748,18556,19468,21339
5,259,2282,5521,14498,13165,12597,15903
6,2,0,5,3,11,10,6
2,469,3370,8421,15872,22939,21986,20277
3,477,696,2145,648,4377,5292,1661
6,10,15,31,47,66,96,76
3,373,1375,4898,1183,11824,13801,2538
2,122,432,1243,941,2354,2603,1543
2,474,1583,4394,2653,11636,11172,5259
1,1138,4859,12037,23293,33733,34222,32527
5,792,1530,4450,1986,6687,8795,3228
6,4,8,18,55,92,86,57
1,408,837,2319,2778,3717,3503,3648
1,1344,4982,12528,24589,29969,28827,32441
8,4174,6844,17364,30931,37312,34581,34913
6,47,69,220,13,524,486,53
9,2100,4867,14730,4694,32955,29789,8720
6,106,317,811,783,1660,1845,1150
6,5,6,5,12,20,21,21
8,431,1360,4056,1426,8603,10373,3836
1,72,787,1916,3541,4178,4751,5017
1,1111,5475,13700,22211,31778,30385,29982
7,1101,2989,6934,2143,11839,18776,3858
1,4539,7756,20655,20756,31335,21537,26865
4,8001,9128,23897,26098,43155,41817,31698
1,1573,5002,11707,16023,24929,25698,24003
6,1,0,2,0,1,2,4
9,2335,7044,18219,26634,49405,51470,37854
2,1101,1847,5045,2711,8675,9981,5804
6,53,76,169,358,371,394,421
2,2,2,2,0,1,2,2
2,612,1353,3787,4020,9449,9080,4782
1,689,2209,5480,8872,13244,12847,12241
7,1271,2492,6529,2126,11135,15331,5701
5,14,13,36,42,46,50,48
2,639,4549,10962,28972,32058,30167,34015
6,46,71,175,148,344,384,310
6,69,357,987,1592,2956,3397,2291
2,487,497,1208,47,1318,1468,286
2,536,2343,5630,8022,14021,14841,13110
1,594,3561,8592,17607,21030,19769,23031
1,335,2250,5305,10422,12439,11299,13968
5,19,15,46,20,41,67,73
6,9,8,17,1,49,58,28
3,1296,2882,11625,2058,14786,24153,7947
2,1064,3370,8875,13919,26184,23865,18523
2,3753,7570,20946,16941,40467,45178,24278
9,4481,8990,22278,23275,51756,57587,33362
8,774,2946,7702,14799,18338,15549,15713
2,66,123,307,338,540,398,570
3,696,1536,4020,3095,10046,9406,3677
1,344,2271,5474,9608,13500,13990,15077
8,575,1432,4428,1501,8618,9247,2531
2,87,69,209,11,249,185,61
2,1659,5518,12500,8601,24449,30437,19786
1,1209,6259,14928,29380,36255,33891,36888
1,815,3440,8332,14727,20476,19363,20944
6,587,596,1645,772,3109,3484,1831
1,610,2920,7330,12999,16977,16466,17664
5,1,2,4,2,0,0,11
8,291,574,1549,1325,2953,2132,1488
6,30105,32214,73242,7255,61835,131443,88556
5,15,18,17,42,59,29,39
4,8915,8830,20122,3766,20650,23518,7498
2,89,98,217,77,290,241,227
6,525,3071,7391,10413,16705,15642,16543
3,381,1639,5975,466,15269,17023,1416
8,1594,5847,17009,15229,40348,37437,21824
3,2230,3918,11453,5773,21390,21612,8940
1,336,1535,4475,5002,11036,11258,6898
1,394,347,1077,577,1207,1229,954
9,783,1182,3422,1253,4754,5096,2678
3,298,806,2917,521,5918,6460,1052
2,1106,2668,7356,472,16644,20750,7689
2,1477,1990,5620,257,4751,9230,1501
9,10795,13629,35845,10391,72696,57288,22419
1,49,54,179,65,151,189,206
3,899,1497,4859,1238,9952,11039,3239
3,2265,7351,25247,2896,61481,76669,9550
1,822,4734,11281,25457,30253,29753,31621
9,4680,8807,23308,19544,58285,57855,28956
8,779,2805,6986,10521,15563,15675,13956
2,139,201,651,278,1027,1066,420
7,6085,14323,39864,23648,86681,110696,39527
4,30,28,58,38,126,113,72
3,575,2511,7397,7818,21209,21026,11431
4,315,234,663,822,1485,1712,1408
1,825,2975,7011,13578,15859,14250,16209
1,238,1400,3383,6542,7747,7187,8728
2,1239,2468,7101,1078,11219,14813,7754
4,417,340,933,521,1749,1852,1107
4,1045,2338,5712,2545,9002,9184,4407
2,38,61,145,147,282,296,194
5,72,45,107,231,298,305,282
2,931,4100,11109,12006,26585,29289,18783
6,24,86,207,18,468,663,132
7,1161,2462,7221,2971,13370,18417,5324
6,2525,7693,19370,22069,39944,42041,35357
1,574,4462,10704,25137,30377,30063,32728
5,44,39,126,43,90,142,113
6,269,376,889,777,1702,1702,1247
3,146,244,852,179,1400,1229,288
2,1908,4404,11470,17859,27689,29629,24997
3,65,91,345,9,413,636,32
2,372,460,1303,972,1824,2162,1591
1,635,1695,4180,4692,8503,8538,7115
6,21,28,29,34,84,83,46
8,338,981,2452,5457,5929,5599,4922
6,5,3,10,10,20,26,13
1,576,2268,5903,9646,14900,14322,13605
6,242,253,627,482,1021,1098,834
2,227,1083,2617,5912,7730,7532,6589
1,1496,5398,13588,22587,28964,30360,31839
6,139,130,309,444,950,1028,613
1,15194,21393,52492,3681,52409,109584,56117
6,2889,7157,17439,20063,35600,41495,32695
1,376,2008,4843,7380,11773,11781,12644
2,1238,2525,7286,503,10452,10717,5073
8,760,1813,4534,4295,10179,10179,5550
4,14917,12765,32009,3406,37325,36794,7863
7,5521,11229,28607,3978,44740,74804,32725
1,1033,5823,14280,24804,40023,40117,35055
1,54,80,253,272,368,351,303
1,1582,5786,13904,23436,35841,37364,33979
5,112,264,872,306,1843,1823,423
1,197,1852,4436,9452,13782,13869,14309
2,104,550,1379,2413,3723,3500,2698
6,42,41,93,62,146,189,134
2,89,80,255,147,483,417,328
1,842,3974,9355,14619,24224,23758,23276
3,323,942,3179,578,8338,8427,1059
2,173,366,1302,313,3008,2626,551
8,179,547,1698,647,3946,5192,1050
6,385,1545,3929,6658,7717,7734,7911
8,984,1443,4593,3370,8560,10300,5408
2,164,179,523,240,778,911,572
6,508,703,1773,1820,2524,2730,2448
8,1047,3003,8936,7109,22006,22058,10438
3,304,928,3777,377,7188,10523,1205
1,693,3595,8669,16118,23762,25417,25943
9,166,200,523,278,540,482,405
5,4,3,7,6,8,11,3
1,630,3458,8365,18157,22632,21878,23155
9,3369,7378,21823,13589,56405,51387,20534
8,591,3172,8714,10714,24241,23339,14968
4,43680,34871,84768,6595,70426,94428,25834
2,545,2634,6432,12048,17665,17550,18314
3,1753,4594,16316,1552,31437,37025,7627
2,729,1341,3058,2483,4915,5055,4615
7,991,2396,6211,1400,15048,21388,6761
3,128,214,665,107,1410,1941,1027
7,537,633,1632,202,1619,2103,1122
8,1077,7124,17680,32761,48369,49616,49968
1,574,3539,8624,21173,23943,21754,24974
2,229,264,675,277,514,708,559
1,650,4559,10988,22936,27085,25964,30184
2,2919,6749,18435,1767,27800,29905,11233
6,28,19,58,96,217,238,124
6,4,3,7,7,28,26,12
6,2187,3283,9083,4778,14191,16870,9586
6,130,634,1455,2786,4147,4453,3986
2,652,3021,7537,14357,19218,20843,18624
1,355,1636,3965,5198,9620,9851,8299
7,371,367,974,320,892,1045,591
5,10,7,13,42,33,31,35
9,1187,1513,3908,3237,7877,8007,4706
5,530,710,1781,752,2263,2605,1514
1,1504,6769,16430,32473,42192,42763,43359
6,387,1081,2852,3296,6251,6294,4722
2,11,12,38,34,58,55,52
2,992,2533,6415,5256,9982,10479,8811
2,189,231,534,419,1236,1280,783
2,200,394,1621,206,4490,4000,360
1,186,218,549,401,584,545,566
5,1,0,2,0,0,4,1
8,403,1159,3261,2509,7466,8983,3835
7,2942,4833,11515,462,13395,25220,7752
6,2,3,4,4,10,0,5
4,92,68,174,136,421,457,248
1,408,2803,6775,19448,17975,15040,20954
6,115,284,768,1128,2216,2461,1681
4,61,83,243,88,340,433,177
3,386,632,2075,645,3778,4014,1227
2,235,988,2679,2249,6075,6161,3504
6,186,296,733,701,894,779,692
2,3370,31914,76860,205976,220262,240161,260875
6,230,1183,2979,6261,8886,7495,7088
8,733,1772,5299,2686,10123,11180,4035
2,620,2031,5282,9299,12761,11892,12490
6,1707,4629,11990,12408,33292,31461,17124
3,138,130,384,82,435,417,142
1,1029,4238,10181,14824,21096,20711,21804
8,1360,1700,6377,872,13580,14442,1660
6,68,62,172,116,248,284,186
1,1809,4253,11285,12993,21779,21975,19001
6,62,64,153,199,457,512,272
1,1184,7283,17603,38656,42637,39566,49243
8,3782,11740,29639,37312,64978,65952,56659
9,1597,3902,10588,12474,22128,25143,19060
1,832,3601,8415,9305,17610,18169,17069
4,2211,2786,8019,12706,19620,17982,15531
7,803,2057,5269,2604,15551,18121,4593
1,559,4551,11254,22780,30720,27547,30456
4,10165,8329,19810,6717,10127,14137,13340
2,74,117,322,89,289,381,346
2,860,1499,4304,1297,5478,7173,3821
1,732,2846,6954,9390,15357,16608,15875
8,320,988,3392,1525,8457,7774,2212
9,1264,3580,8977,10011,20344,20908,16129
1,539,3044,7175,16553,20939,19175,20376
2,1190,1844,4636,1329,7296,9619,4092
7,3091,4803,11360,4192,15172,22568,13172
5,129,40,254,221,589,676,413
1,702,3918,9399,11138,20894,22191,20341
2,1059,3677,10347,12904,20783,21248,17786
1,2014,11507,27486,63788,66835,57336,74145
3,390,834,2244,1887,4444,4796,2329
3,306,1610,4677,2169,13829,15790,4832
6,110,94,279,308,594,621,435
2,710,3384,9196,12324,24111,22977,17869
6,1,1,2,0,0,5,1
9,6016,10012,26940,20635,74559,67485,28491
8,377,1353,3882,4289,10226,10793,6748
5,145,395,1085,214,1553,1276,439
1,2264,13280,32665,72993,83088,76102,87799
1,417,2847,6882,13298,16578,15769,17739
3,691,1324,4825,313,8941,11077,1313
2,2566,30795,73814,176437,180871,192244,251096
6,23,175,420,341,798,1010,910
9,5715,7592,20194,7837,40940,33583,12453
2,275,566,1864,566,4793,3139,791
3,120,238,720,549,1615,1822,992
6,1,1,3,6,15,20,13
6,15,9,38,1,27,28,13
9,1034,1759,4735,2217,9587,9081,3907
1,78,403,985,2252,1950,2207,3000
1,3100,12957,32674,54455,74896,78139,70972
2,1444,4986,12640,1302,24282,22275,11713
1,784,4863,12422,25896,33157,31141,32546
9,649,2719,7869,3929,21367,18158,5884
4,12005,12666,31527,56003,61389,50617,62301
6,12,21,59,42,62,32,77
1,145,312,926,161,1642,1528,471
5,90,76,210,46,171,144,157
6,17,4,36,32,83,99,58
1,989,5823,14041,25643,31877,31972,36140
6,1574,4199,9467,4863,18402,23485,9623
6,409,1166,3308,3398,7668,8692,5691
7,8587,13899,37487,3564,54424,92956,37962
1,11,39,82,66,200,268,134
2,3341,10024,24429,3828,15739,25395,19350
2,1530,9003,23213,42108,53424,42521,61469
8,403,661,1897,744,3017,4411,2075
5,58,61,182,101,347,340,181
2,2161,4445,12746,4564,21516,21289,10190
3,69,149,331,280,429,414,297
9,135,667,2296,348,5088,5754,607
2,477,766,1905,222,1167,2507,1060
2,434,2857,7336,13883,19488,19016,18718
1,1064,3537,9050,16159,23995,25511,24540
3,336,667,2045,1092,5389,4550,1711
9,2384,3511,9194,7655,13302,13237,10228
2,845,4841,11547,29403,29010,32593,36600
5,4,5,7,15,31,47,34
2,856,2760,7513,9268,17473,18270,13644
1,1619,7616,18776,43579,55361,54605,54352
6,976,5268,12949,31576,33264,27916,32651
8,1902,3869,11226,4093,23037,22142,9386
7,1831,4051,11181,4677,22038,25038,10682
2,1571,13215,32564,95302,96181,86410,97873
7,304,983,2546,693,6368,8687,828
5,8497,21618,56486,195123,289458,239202,128614
1,465,3258,7774,15990,21523,21409,21099
7,671,3433,8585,12353,23574,24118,17403
5,235,641,1824,757,4682,4512,1120
1,789,6762,16442,31869,37676,37200,43511
2,338,3428,8309,19790,21760,18458,24426
7,4015,4740,12111,3739,13907,19768,13394
2,359,379,1359,296,2273,2616,1058
2,2149,6743,17314,14881,36534,45113,31015
7,4381,5413,13023,2683,12203,21691,11894
1,609,3678,8898,16019,19450,19425,19796
1,687,3204,7684,20494,22157,20450,23702
3,424,726,3148,751,7045,5542,1375
8,891,4285,11081,18639,27246,25904,25372
6,8,23,59,130,156,194,104
5,45,102,286,412,866,940,592
1,4142,8889,23137,29461,44332,46123,44405
2,404,1633,4124,4331,9974,10125,6984
2,3748,7714,20204,14920,32898,33566,25227
8,429,1134,3201,3622,7664,7339,4764
3,1248,2262,5833,4008,10390,10425,7228
2,522,1943,4991,8548,10644,10991,10918
5,7,3,16,8,10,23,14
8,259,639,1762,1381,3943,3713,1778
1,1535,8926,21650,61472,62342,60781,68395
2,205,804,1931,4532,5443,5125,4565
4,4268,4293,13378,15118,25496,26859,17172
2,4122,12968,32290,1888,64282,103482,35825
6,220,1849,4970,6982,12950,14833,11243
1,1698,6556,16744,33936,36358,35454,41596
8,553,1102,3227,3910,5491,6410,5887
2,350,676,1627,1104,3164,3006,1146
5,141,420,1257,522,2363,1956,707
3,144,269,1018,127,2520,2804,591
1,60,147,337,328,658,776,573
4,4537,6821,17374,32480,38556,35082,37423
6,2,0,4,6,8,2,9
2,641,937,2794,661,3708,3963,1948
6,235,669,1603,1309,3062,3259,1970
7,4958,9471,22613,1431,29160,63527,24031
2,4634,8779,29795,1183,47459,31456,15647
1,929,2196,6193,4661,13296,12395,6397
2,551,795,2338,1311,2931,3024,2179
9,3670,17762,44991,99226,120975,112444,104128
6,17,19,53,26,80,79,48
3,3259,8084,26253,8980,54267,62774,21295
9,1160,3390,9471,8777,21197,20618,14697
2,813,5781,14175,36298,37062,32905,41108
2,148,123,366,69,349,440,228
1,213,1134,2576,5343,6722,6152,6840
2,6789,32509,79832,109874,156106,186442,193729
7,6491,21269,69498,10302,155314,208330,43812
2,18,23,58,11,71,107,55
1,84,116,270,372,470,587,554
9,13583,13397,38143,9259,65482,54397,14389
7,1863,5572,14190,6032,25998,40667,12613
1,594,2882,6937,13090,17950,20402,18424
3,2,1,5,0,7,15,10
1,12,11,27,15,67,57,22
7,5339,13035,39620,10602,70549,93402,23299
4,4078,3920,9235,4124,9017,8676,6211
2,1007,2297,5909,2174,10160,14891,8953
1,710,3278,7881,15067,20710,19639,20209
1,3573,6807,17671,14513,38052,42197,24598
8,995,3880,9246,13970,23795,24091,21979
4,2795,4150,10246,19327,21342,20765,23679
4,492,577,1564,1160,2142,2688,1817
6,1377,2228,5827,1943,12057,12894,3585
6,395,2376,5557,9901,14495,14864,14920
2,1153,5509,13762,38477,36182,30609,37814
1,894,3962,9438,18673,25082,23287,23445
8,587,2172,7841,1054,18171,20035,2106
2,367,1174,3251,3474,6171,6571,5313
7,14690,25546,68043,19165,91725,151976,75307
9,9733,14326,41049,12286,101634,82388,19252
1,3157,7235,20500,20629,43143,43787,29549
2,1520,9130,22732,53466,64827,63981,72427
9,8062,19615,58224,39756,155809,143672,55998
6,51,61,155,60,169,198,149
1,244,1602,3897,6819,10792,10326,9238
1,2077,4210,10840,14179,14430,18550,20253
9,6440,11886,32211,23121,47167,62945,50352
2,586,4060,10086,17763,26793,28655,27477
7,1250,4610,12252,580,28243,43422,7285
5,2115,3194,8445,4981,8176,9916,6213
2,1108,4862,12706,14505,32420,31771,23196
6,113,124,304,153,530,588,192
4,599,1223,3357,2627,7417,7308,4080
1,1053,2741,7210,10544,14618,15231,15863
7,957,1578,4438,956,8368,9359,1620
2,165,876,2257,5060,6433,6867,6869
6,171,228,557,311,817,651,455
2,1549,4652,12802,1159,23257,24401,13426
7,11939,22376,54577,37847,81689,109061,71314
6,182,341,817,847,1449,1695,1214
8,353,1242,4528,364,10581,11975,1181
6,66,101,180,289,442,468,324
1,568,2850,7056,15027,17076,16497,19065
1,647,4496,10891,27386,28096,25198,33364
5,161,500,1283,1111,3167,4135,1673
8,4,2,12,18,48,43,25
6,219,379,978,1373,1611,1498,1521
2,56,96,252,23,203,390,145
6,32,34,75,121,264,267,164
6,10,20,47,121,146,95,68
7,24693,28979,67482,4135,61790,141711,64939
5,3,0,6,0,5,4,2
1,451,2167,5435,7475,13170,13337,11434
6,170,671,1798,2154,4257,4396,3404
6,152,241,576,614,1177,1276,968
2,3321,13322,35148,72317,83295,99271,92829
2,722,1190,3706,2641,5141,5256,3382
2,48,165,431,116,1178,1273,241
7,4395,12292,42995,5025,87766,120141,20113
4,1622,1405,3748,880,4152,4302,2120
5,77,168,447,34,335,560,403
2,920,2123,7081,638,11452,9791,3837
1,743,3030,7168,12241,17814,15906,15295
9,2400,5391,14974,15053,34294,34609,23066
3,12,32,88,116,265,304,197
5,3,3,5,6,11,0,4
6,433,1786,4379,9153,10230,8929,10624
6,633,1399,3465,2695,4555,4748,3932
7,382,1140,2916,136,7316,10221,863
3,344,1808,6291,1841,17481,17666,4758
1,676,1740,4269,4770,7499,7519,7374
9,411,2969,7595,16309,21449,22306,21493
1,475,3461,8318,17540,19787,18502,23121
1,322,1380,3339,5754,8053,8389,7738
2,395,1068,3115,791,5915,6169,3066
1,461,1538,4290,2230,9203,11618,6275
3,222,550,1396,2498,3251,3323,3090
7,35,21,83,89,149,193,174
