label,num,weekend,weekday,h1,h2,h3,h4
2,20440,31546,83318,39843,122026,136394,73630
2,1003,3430,10270,10409,26273,28188,13716
1,522,1833,4582,6327,10495,10381,9981
5,575,929,3137,235,8314,7126,666
9,732,2360,6020,8784,16152,15703,12662
6,343,1846,4641,7596,12209,11644,9930
5,177,1084,2636,6233,7623,7610,6869
7,11383,24670,60393,6546,90869,138100,50246
2,2406,3730,9511,8078,10638,11444,11355
9,2198,5004,13632,11521,28185,27410,16966
8,621,2223,7158,2081,14278,17231,4589
7,4823,14138,37236,5479,77613,82177,10750
7,2010,3484,8484,619,9507,20638,9569
5,6,9,20,18,49,59,35
8,211,222,834,134,1720,1719,266
7,4372,7053,17365,1352,23366,42969,15901
8,275,650,2058,1770,4001,4905,2105
2,772,1083,2845,1793,3910,3382,2409
9,708,1512,3939,5081,10859,9793,6219
8,919,1976,4721,5396,7621,7701,6823
1,160,1114,2790,7147,7024,5493,6794
6,25,28,72,61,229,171,124
3,213,487,1582,760,4357,3851,929
1,861,1089,2985,2233,3612,4126,3818
5,482,1460,4284,863,8392,6744,1873
7,272,763,1964,904,3521,3409,1596
1,299,2816,6772,12827,17761,16956,19127
1,645,3186,7778,14652,19724,19908,20657
5,646,2793,7017,14239,16714,15347,16654
9,960,3411,8577,15795,23768,24158,19978
6,26,20,54,41,50,63,61
3,89,103,350,139,533,544,214
6,4,4,7,18,24,15,8
7,273,490,1227,302,2210,2929,1225
3,261,1448,3708,7878,10502,9579,8605
6,2,0,4,6,3,8,8
2,271,667,1729,1636,3090,3080,2763
5,2794,4594,12584,20300,25564,26714,28100
2,866,2724,7018,7942,14674,13733,11784
1,923,2661,7677,4703,14257,17072,9568
3,583,1012,2785,2431,5124,4751,3628
5,961,1532,4127,1667,5982,5662,2652
1,112,239,638,715,1530,1741,1299
6,5,3,8,19,27,28,29
6,67,81,192,149,273,323,275
1,1169,5548,13755,30452,35039,32956,38096
9,1784,3249,8192,7568,17647,16095,10104
5,167,280,698,582,838,847,680
7,1938,3117,8092,1645,14143,20093,3857
1,961,5230,12541,23275,32331,29932,29837
2,1274,6124,15322,27820,34045,33961,36392
6,11,6,16,10,38,38,18
5,7,5,13,18,43,45,27
2,45,38,73,33,104,112,58
7,2746,5679,14373,13398,30237,36787,24681
7,54,109,258,309,524,438,407
5,494,1014,2765,1688,3503,3436,1719
3,48,120,366,185,1072,949,205
2,5684,31979,77093,141454,170544,178840,217432
1,829,1383,4248,1561,5872,6456,2651
1,1339,6504,16133,31822,38556,36672,42741
2,1869,10004,25785,46107,57392,65050,68427
5,2,5,6,22,45,37,15
1,2026,4539,11345,13874,23295,22879,20642
6,60,229,561,595,1497,1578,1161
6,851,5714,13821,35431,33346,31803,42220
2,1881,4165,12537,1627,15214,24564,11458
8,2950,5851,14801,19454,35097,35920,28029
7,4066,7172,17285,4298,18928,29903,17674
6,48,70,183,223,532,573,352
5,6,10,16,28,28,36,39
6,110,290,765,778,1035,1052,1154
1,375,2551,6038,9042,14642,15737,15216
1,768,5534,13728,34238,39281,34825,39137
3,1200,3232,8150,15341,15241,12809,18085
1,1386,1060,3089,4255,8446,10032,6969
8,424,457,1472,1520,3723,4216,2213
1,2868,13991,34139,72394,89372,80931,92075
2,453,1139,3670,1173,9032,8862,1816
1,586,2585,6390,12961,16315,16020,16304
5,93,185,596,358,1208,1115,442
5,8,5,22,51,79,84,37
1,2638,6738,17542,5780,31639,49439,23299
1,3536,12117,29557,54932,60182,58044,71867
1,824,3804,9803,20194,30828,29204,25433
3,589,1420,3868,2810,6815,7997,5158
1,230,471,1511,285,2871,4045,790
9,12550,24631,67249,95341,233392,224742,123938
4,8001,8853,22074,10610,23930,28133,17813
2,2406,7150,18359,26376,35285,42084,39978
1,1845,5681,13785,24344,34165,33661,32046
5,1,2,1,0,6,7,2
2,461,1458,4292,3304,11790,11855,5207
9,3485,8367,21037,12705,32591,44191,32038
2,253,342,891,298,1060,902,722
1,1288,5892,14136,21951,32631,32720,33154
2,1204,13173,31541,81271,92168,106617,111666
8,4648,9399,26116,18174,50878,65027,37137
1,887,4013,9835,22195,27321,26530,26206
1,625,3025,7364,11487,15704,16269,16262
4,8882,9237,20859,5778,19461,22227,13707
4,220,261,627,380,756,872,681
9,2019,4215,11758,12645,33469,32757,17363
3,792,2125,7368,2746,16075,19441,4564
1,669,4526,10952,26259,27964,26226,29302
1,1932,6010,15411,22131,37332,38356,29722
1,201,1263,3207,4684,8171,8631,7785
1,559,3304,7841,16579,20386,17711,19149
1,314,2383,5790,13814,16401,15858,19022
1,2458,7158,17596,25562,40802,43580,34826
2,644,1844,5026,4702,8373,8659,7010
2,112,306,1008,263,2218,1676,505
2,125,127,276,364,442,543,440
6,1,0,2,6,1,0,4
3,388,859,2311,2896,5630,6414,4321
1,794,4011,9877,20646,24835,26467,27196
2,53,63,192,277,219,232,328
6,471,1001,2453,1628,4383,4114,2292
1,458,925,2317,3519,4328,4121,4861
9,7339,12932,35395,35762,102648,102653,48615
3,378,1589,4995,998,10568,14417,4669
6,150,836,1941,3934,4309,3943,4816
3,208,1369,3444,8530,8809,9018,10157
9,2167,8043,20394,34264,49352,49286,48011
1,463,534,1378,653,1232,1644,1160
6,451,2268,5719,13682,15869,14879,14957
6,785,972,2124,478,2271,2346,1380
2,7310,9958,29838,4258,23829,27325,17869
5,18,20,20,19,67,82,45
9,2340,4429,12935,9738,31737,28576,15188
1,361,1500,4294,4918,8347,8169,6351
5,2478,2456,6611,1454,4777,6000,4772
8,2502,3385,10798,6437,26718,27204,8968
6,19,13,38,5,33,54,4
2,1816,3944,10539,1181,16351,18654,8407
7,7845,15403,36217,22475,51040,75559,57851
7,141,175,522,437,762,777,482
5,55,67,286,51,563,302,73
7,164,408,1025,1181,1821,1902,1708
2,375,2318,5603,10554,14567,13235,14557
2,530,1933,5408,6744,13320,13471,11049
2,436,3483,8969,25753,23303,16200,19669
9,2026,2951,8776,4168,17134,13859,6974
7,398,900,2140,53,3707,4134,159
1,1476,4929,12120,27660,27823,26726,34102
5,577,894,2219,1260,2473,2577,1430
5,2188,6676,24865,2462,52813,51068,4965
2,2038,3335,8078,3511,8148,9255,9561
1,3619,9056,28260,14464,58170,71518,22989
9,3480,7644,21193,15381,55269,50504,24115
1,1532,9829,24398,53467,61658,57786,66558
2,1124,2322,5887,5397,9528,10355,9671
1,884,2245,5661,5362,13605,15670,11026
9,1062,3714,9873,11140,22829,21663,16342
2,24,12,56,17,67,70,38
2,1365,3870,11109,11964,25928,23880,14628
1,1057,6575,16476,36000,47970,44745,38270
5,1,0,2,0,0,5,0
1,754,3058,7856,12845,20068,20840,18637
1,2218,8096,19721,27499,43243,44221,41960
6,99,132,242,445,1101,1305,642
1,737,3515,8584,15833,19214,18235,20443
2,7,6,10,0,12,15,9
7,12920,21818,53419,19279,69053,121154,70973
3,213,569,1839,763,4604,5151,1121
1,756,5024,12214,27539,35675,34851,37719
2,3204,6453,16528,13109,22956,27646,22604
3,631,1366,5598,751,11653,16001,1894
1,655,2191,5856,8805,12658,14577,12955
2,314,1056,3089,3042,7272,6316,4734
9,531,1698,4310,6988,10309,11393,9811
2,692,2529,6366,11159,15207,15561,14529
7,7461,9469,25264,10475,36121,34898,22176
1,468,1188,2905,3647,5100,5634,5779
4,20,14,79,62,186,192,102
1,893,3885,9367,17264,23439,22235,22096
2,1930,5036,12633,34733,29878,24022,32149
6,268,281,684,385,868,825,699
3,322,826,2805,505,6237,6330,1008
1,378,2144,5112,11906,13526,11445,14210
1,3,1,6,0,3,5,3
2,382,1314,3358,3264,7154,7241,4646
8,92,189,508,446,917,993,439
1,10,12,45,1,47,61,30
2,307,919,2061,2555,3751,4464,3277
1,299,703,1736,2327,4328,4424,2848
2,3398,9602,24097,24002,45597,47668,39535
1,1297,4081,9901,12848,21174,22047,19205
8,2952,4669,13572,11122,26025,25666,15452
7,140,264,660,466,949,982,727
7,9484,15121,36912,5003,47778,80646,36572
1,492,4182,9958,21213,26455,24174,27432
8,305,1211,3907,3748,8592,8889,6044
6,65,101,232,207,429,541,356
2,33,38,93,74,71,100,76
6,42,57,130,78,329,361,193
2,440,913,3149,1022,4897,5643,1451
1,3989,9714,24433,20915,48281,52093,38681
4,164,220,721,281,1158,1285,387
6,405,2878,7174,10745,18259,19665,16975
8,967,2355,7450,2067,15456,17050,3919
2,1049,2415,6476,6731,11427,12637,10281
8,3013,7330,20385,18398,43416,43391,24555
7,13633,17415,46183,7217,40059,50518,33999
2,821,1552,4795,1822,11412,11745,4186
5,57,89,190,126,334,403,212
1,451,3599,8856,19536,23641,22092,25997
5,1341,2007,4953,2766,5572,5623,4097
3,348,1103,2849,3684,5259,5385,5075
3,269,585,1959,1003,4216,4075,1434
3,3,2,7,6,12,12,0
6,2,2,2,0,2,10,2
1,55,59,171,192,297,346,293
7,272,961,2358,137,5094,7683,401
4,1103,7083,17311,36526,39674,37483,45576
8,214,1498,3916,6589,9826,8655,8759
3,401,1538,4767,1007,11508,13242,1465
1,59,182,516,282,955,815,398
5,9261,9999,28890,12231,33321,40166,21665
1,436,2650,6647,16139,19268,17335,18765
6,95,140,556,131,1066,613,238
5,45,17,85,51,58,56,55
7,1363,2346,6200,4401,10037,12145,6772
6,927,1094,2837,4130,7500,8127,5717
7,2787,9293,27504,10234,49861,64664,27438
3,111,175,525,211,1034,901,291
2,774,1086,3068,1865,3684,4101,2818
6,107,86,249,140,417,398,273
2,2585,3771,9660,17872,20934,18760,20169
7,3695,4521,12102,1034,17346,29315,5613
7,842,2445,5695,4076,11571,14861,9857
3,22,16,54,19,111,151,58
6,93,132,176,226,282,304,333
5,2,2,4,6,12,21,10
3,676,4234,10862,30695,36618,35789,37133
3,42,98,244,331,852,742,349
5,39,29,86,62,132,133,88
1,2654,6771,16877,21579,33691,38534,36285
2,15,17,37,10,19,33,15
3,1150,2807,7454,9023,16959,17346,12395
2,434,897,2391,2163,3960,4138,3568
1,87,276,697,804,1493,1437,1184
5,253,1584,3675,7727,10080,10067,9314
1,303,598,1547,1057,3069,3378,1724
9,117,168,380,354,674,782,594
7,2627,4251,10684,5216,13539,20484,13441
3,2,1,7,18,20,22,24
3,2243,7930,27760,4449,60384,79269,14291
2,125,102,340,323,458,521,489
6,18,11,36,31,81,97,49
2,481,925,2632,1656,4436,4181,2710
6,480,661,1862,1384,3286,3280,2321
1,523,3608,8751,12709,19806,21409,22272
5,2,1,3,0,0,1,3
5,33,87,249,223,922,995,509
7,211,328,803,332,669,1203,576
1,554,3904,9331,20669,23240,20912,26996
2,702,1045,2497,1211,3595,4591,2815
4,10811,8220,21230,3080,19468,24860,8478
1,394,2059,4880,7830,12465,11880,10483
4,17722,13020,34454,5543,24716,29476,18398
6,359,1072,2779,4717,5739,5417,5673
3,355,1349,4812,388,12765,13850,1047
2,482,1052,2851,2413,5600,5588,3613
1,1334,4421,11382,15122,28598,32094,24769
1,81,323,814,2676,2231,1980,2915
1,402,1563,4117,3788,11178,11071,6122
3,848,1991,6412,2473,13053,16911,4227
1,264,1471,3604,6802,7659,8062,9507
2,887,3531,8823,15885,21913,24500,24505
2,1025,4939,11790,18246,28201,30148,26993
6,257,502,1749,44,2873,654,103
1,728,4926,11900,33660,33523,28160,36572
1,754,3147,7470,7559,15333,14279,13510
2,276,495,1526,328,3605,3315,653
3,346,1239,3582,1219,6598,10688,6242
3,210,448,1125,1469,2108,2002,1192
3,32,91,226,222,303,319,287
3,9,11,26,19,51,86,29
2,2718,21362,52760,119696,132351,129147,152090
1,1004,4410,10962,21195,27066,24889,24250
1,1733,5003,12029,14774,26122,28580,24423
7,1363,3110,7680,1638,14139,20411,2881
9,94,286,877,1254,1924,1893,1772
2,1069,1331,3663,1286,3062,3515,3389
3,162,622,2059,834,4418,4753,1535
5,41,73,153,324,337,331,307
7,239,496,1309,656,2874,3499,1031
8,136,250,755,373,1195,1264,839
1,97,778,1908,4561,5712,5995,5398
2,2909,4071,11803,14717,24272,21950,17738
1,1436,5483,13842,11644,28419,36792,25400
1,390,1805,4289,6780,11672,10732,9805
9,583,930,2443,2014,5683,5495,3003
3,1980,4693,12529,10539,18232,17230,18962
7,1409,3771,9481,4349,21050,26232,7071
2,359,1496,3452,3944,7714,10510,7673
9,76,124,274,337,664,725,456
2,181,290,702,291,1003,1133,601
6,296,386,1035,859,1549,1438,1128
2,237,470,1108,1488,2028,2067,1800
2,1403,7162,17548,36139,45968,56550,49669
1,251,1084,2554,3021,6294,6494,5442
3,88,322,796,1025,1384,1334,1147
6,8,6,19,23,48,73,52
6,281,539,1907,242,4468,4468,1238
1,516,2545,6246,15652,17288,15915,18343
2,305,566,1374,1176,2981,3146,2289
2,20,68,179,135,420,439,274
5,1,2,1,1,4,6,2
6,272,1633,3855,8669,9589,8855,11420
4,57,61,157,201,344,487,368
4,2073,6442,21393,5447,50438,58006,9608
9,420,585,1890,687,2908,2997,1040
3,335,607,1670,823,3471,3802,1765
2,47,45,135,70,290,259,111
2,1992,4542,11621,5080,18069,21352,12916
7,156,229,686,563,1376,1794,989
3,479,1956,6255,3955,15011,18987,5741
1,638,1786,4404,4145,9616,12292,8771
9,6770,14734,41673,29678,114370,102829,40794
1,2806,11066,34138,26114,82760,81016,35303
2,371,2448,5673,10927,14796,14402,15238
1,309,1659,3916,9190,9453,9032,11847
3,206,298,775,502,1098,1243,972
6,16,24,76,121,171,133,76
2,161,836,2110,4368,4689,4268,4874
5,13,12,33,25,40,43,21
2,487,696,1778,828,3033,2216,1721
3,415,1393,3995,1445,10003,10893,2222
1,491,1587,3721,3552,7165,8552,5687
7,1376,6377,15665,38465,43334,41147,42384
7,296,971,2543,114,5871,6818,365
1,370,2756,6811,18015,20021,18831,21380
9,672,1426,3877,2106,8056,8351,3015
5,1291,1610,4062,1758,3446,3527,2670
1,235,991,2522,2855,5160,5067,4729
7,4043,6289,14654,15707,29022,37274,30541
6,96,128,307,329,601,749,532
5,25,33,95,280,399,310,216
5,26,16,84,49,101,113,85
6,35,52,103,120,165,167,183
6,54,91,247,194,753,973,639
7,3169,4274,10226,1050,12851,23006,11252
9,2806,3386,13155,32244,40832,39029,37364
1,2408,8056,20291,32596,46168,50185,45134
6,1053,2154,7186,1235,13153,14068,2780
6,36,29,68,64,230,277,145
1,364,2640,6122,14052,14593,12990,17811
6,1,1,1,0,0,3,0
2,12,7,22,19,36,60,38
8,588,1533,4493,6470,12417,9915,6675
3,404,1000,2588,2248,6457,6383,3139
2,802,5215,12555,23247,33122,34297,34446
3,209,704,1727,2800,4655,4996,3297
1,685,3060,7521,19977,17869,14965,18521
6,2041,3132,8334,4871,9910,12968,9566
1,808,4421,10718,25034,29978,29822,31823
2,2802,14491,36559,57532,84495,84689,89710
8,985,5859,14386,28058,31227,30436,34875
3,57,80,216,101,421,489,176
1,612,3451,8592,12462,21895,23628,21655
5,13,8,35,26,56,70,38
2,1029,2330,7701,3978,16664,19957,6211
9,1414,3255,8800,10992,29867,29952,15899
5,21,12,48,30,48,66,66
6,11,13,24,4,12,27,29
5,11,22,51,53,113,123,49
1,1225,6145,15115,36755,42470,40208,46679
3,51,74,152,212,245,192,193
1,1964,7740,18755,26028,51719,49607,34068
5,108,70,188,36,166,155,89
1,617,3223,7823,14409,19360,18295,20138
9,153,203,577,148,942,1049,458
8,524,1268,3514,3058,6181,6868,5225
1,928,4351,10483,22604,25030,23194,26493
2,3748,10241,27364,4678,29484,31695,11216
4,600,1692,4190,5027,7741,7905,7005
6,154,235,587,261,969,856,203
1,674,3212,7733,14262,19392,19083,20114
7,1202,5990,14349,23377,33336,31108,31058
2,351,1027,3050,1383,6786,7429,3106
7,860,1777,4343,2385,7002,8613,5967
6,4,1,11,6,18,4,3
2,78,129,394,138,897,717,115
9,3655,7890,22168,11676,52629,44068,18254
8,842,1950,5737,4340,14517,12702,5122
8,778,2407,7405,1405,18558,23018,4742
1,547,3269,7861,16393,21049,19806,21530
3,204,162,536,373,826,939,580
5,16,18,42,47,32,38,46
1,429,1017,2752,4420,5076,4685,5090
2,674,2178,7154,3980,15773,14245,5756
5,2,2,7,6,10,4,5
2,4217,8717,24816,18455,47563,54485,30732
5,18,11,29,20,59,45,63
8,466,2813,7195,16553,21524,21806,19480
8,149,294,734,968,1379,1398,1168
9,2626,4395,11524,10863,18141,19527,15901
1,478,2984,7164,14478,18802,16631,18087
6,224,341,814,1505,1982,2073,1911
7,161,533,1239,2778,3096,2834,3058
3,483,1276,3482,2676,7541,7486,3251
2,413,2559,6255,11930,15279,14387,15928
1,441,1883,4672,9622,12249,11738,11882
6,14,15,36,25,66,58,60
2,20889,28206,69651,17808,56757,126932,75956
2,2295,14168,35369,70523,79283,82219,94546
5,14,5,28,13,12,9,13
2,67,101,365,118,856,659,176
9,624,1497,3860,4081,7272,6644,5649
1,423,3598,8487,16409,22752,22370,24935
3,300,858,3020,316,7829,6636,588
2,2608,7765,21259,33353,58650,59959,43831
5,910,1297,3851,1726,6076,5430,2371
8,1303,3496,13444,498,29282,32158,2331
3,1962,5629,18645,9253,40150,49187,18494
6,196,210,628,450,1112,1303,617
5,95,125,272,221,297,318,256
1,383,2476,6048,10927,15855,15120,15272
5,6,7,11,26,24,20,29
6,7,9,7,16,27,30,17
9,2799,3143,8662,4211,14373,13922,7239
2,517,3608,8812,23079,23472,23354,25870
8,527,3358,8158,21976,24694,22546,25430
9,4866,8857,23231,24007,45144,51058,38381
6,42,28,105,120,221,262,183
8,306,552,1947,159,3585,3034,355
6,184,208,765,367,1138,1123,786
3,389,568,1469,727,2530,2252,828
2,379,1062,3366,1314,7901,8032,2196
6,16,27,62,134,181,202,142
1,469,1167,3149,4259,6275,6310,6552
7,2,3,14,17,22,12,20
2,4460,21771,58260,37793,90916,73595,33939
7,55,118,267,89,419,479,149
5,74,338,880,396,1686,1964,859
9,6253,8929,27052,8020,58640,49549,13367
7,5036,12744,35849,2933,68681,92716,23609
3,26,22,49,73,91,97,58
8,790,3611,8959,16525,22276,21270,23139
7,648,1744,4521,1929,10598,12454,2936
3,333,1248,4599,3040,13585,14762,3572
7,2203,4386,11234,3689,16851,25405,11013
6,61,99,276,243,593,613,562
1,203,1226,3135,4287,8979,8645,5319
2,480,3767,9028,26757,27943,28938,30122
9,7162,11805,37153,30643,109602,91171,38200
1,460,2454,5856,9552,12626,12940,15101
2,1525,4755,16223,11551,44187,41771,15443
1,115,1218,2930,5739,6938,7847,8302
5,199,721,1918,3301,4650,4384,3736
1,368,2310,5578,10507,15529,15000,15429
7,1851,4509,11065,1275,21541,26703,5049
2,348,646,2154,678,3652,4544,1331
7,2093,8127,19519,904,46387,63203,4182
2,58,38,124,227,400,409,282
1,1342,9714,23392,45055,62479,59912,64874
1,241,1757,4202,6699,9706,9693,10036
5,524,851,2036,3689,5529,5684,4750
1,6928,14209,36359,45092,67259,70727,64708
6,147,247,662,500,1124,1305,682
1,984,4394,10436,18762,28585,28366,28338
9,9409,10773,34306,10525,70149,56098,16739
5,78,80,264,72,362,399,86
2,247,531,1918,172,3566,4001,746
2,5397,12146,31911,527,41798,49732,22284
2,1979,3841,9406,8552,12049,12154,12377
9,7303,12115,34181,28998,94372,92928,42678
6,21,42,119,111,168,210,168
2,104,312,716,434,1165,1236,1108
8,218,347,1107,391,1892,1908,747
5,2,1,4,0,8,13,8
1,318,2439,5841,11142,12748,11128,14768
2,1138,1380,3733,941,4333,4205,2322
1,3667,9570,22993,13941,47730,49870,28348
6,47,33,87,48,116,135,88
2,928,2505,6140,8559,10789,10565,11465
9,1691,2192,5737,8221,12311,10034,9406
6,31,15,57,131,162,215,172
1,1071,5583,13067,29125,29162,24920,35310
8,174,247,959,40,1572,1667,186
3,376,1627,5953,432,17375,20060,3522
2,3762,19226,47921,50929,91408,108509,89925
2,456,2100,5618,6065,15543,14049,9680
5,56,156,408,478,853,851,469
1,66,69,187,31,313,113,24
8,1371,4035,10718,13716,21489,23089,21040
2,94,186,538,182,1183,1275,502
8,487,2669,7125,8022,19307,19320,10539
2,359,825,2507,2297,6703,6002,3432
2,24,14,45,61,124,115,79
4,3966,8768,22535,25396,43774,47486,36145
1,40,97,249,141,422,472,285
9,1285,4441,11805,18552,32611,34433,24476
1,58,191,467,784,1178,1147,1039
3,28,63,202,210,638,596,279
4,27,27,95,76,172,206,147
6,1605,3134,8614,4064,12701,20577,13330
7,1109,2996,8827,2742,17446,22884,4646
5,1,0,2,6,4,1,6
3,72,78,217,75,219,202,228
4,1920,2206,5336,3879,8742,9914,5678
1,924,5037,12033,23713,26211,24731,30895
5,5,27,49,191,268,179,61
7,1193,3781,9635,10621,22465,26011,17558
2,169,194,540,406,674,915,711
9,296,1497,3789,6505,11863,11352,9915
7,10,4,23,30,22,22,24
1,592,4237,10276,21764,29588,27465,29194
3,652,3356,8726,6493,24211,28436,9412
2,3575,5300,17140,889,20687,24598,6079
2,2966,8358,21608,26928,45771,45000,39875
6,7,4,13,7,20,25,19
6,103,242,617,532,1071,1051,825
6,2,1,3,5,16,13,0
2,615,1730,5214,2144,11479,10613,4240
1,5819,13296,33161,35906,60834,70069,58818
1,290,2058,4944,12120,11746,12247,15656
2,1729,2751,7616,1650,12552,8123,4921
1,1085,3455,8625,10311,15163,15296,15927
1,57,249,597,1827,1812,1605,1693
2,17,18,50,21,51,59,38
5,34,27,59,44,85,97,85
3,132,288,811,1140,1439,1475,1446
1,237,1624,3846,7352,8419,8216,10645
1,146,656,1659,3009,3199,2761,4215
9,1541,2283,6883,2563,12191,12034,4653
5,2,1,3,3,3,0,0
6,1126,2038,5398,4655,8124,8451,6782
2,63,86,189,189,547,557,344
7,3917,7423,20942,3371,33730,48902,11191
2,615,1587,4278,4455,8848,8960,6844
3,507,683,2333,468,3741,5443,1210
6,12,10,21,23,32,52,37
3,821,4945,13235,37327,29901,22079,34406
1,915,3412,8865,12210,21241,22587,17034
7,4790,6676,16653,5115,20810,33909,18468
8,191,695,1832,2960,3896,4019,4204
1,2548,4267,10558,10979,16875,16229,16183
5,3,4,4,3,5,0,7
2,3370,3824,10578,11819,27428,33101,20455
2,579,1276,3492,3460,7649,8354,5240
6,152,249,629,209,1330,1873,645
1,1173,5169,12816,22086,31646,31568,27878
6,57,53,133,243,373,359,272
3,2707,8334,30394,2669,68701,90546,9954
5,359,353,788,523,406,578,823
4,175,210,558,444,1108,1758,1052
6,1785,4388,11680,11029,24870,25225,15950
2,183,281,818,374,1341,1344,580
5,698,1350,3659,5625,8687,9047,7188
2,1358,2280,7092,805,10496,10651,2802
6,264,276,966,699,1877,1668,1002
6,21,43,122,168,368,482,324
1,544,3801,9001,19463,22948,21467,25061
8,496,1581,4305,7248,10207,9584,8745
7,3139,5732,14711,1047,22214,35501,14281
5,441,3160,7798,18064,20866,18409,21615
1,456,2852,6857,11871,17279,16310,16518
1,609,3590,8571,15622,21167,20468,21762
2,407,1495,3977,5845,9910,10307,7413
5,5,6,18,2,16,18,19
6,1816,3761,10055,9280,17872,20283,13981
7,6,3,11,4,18,14,3
1,864,3236,7733,16949,23741,22435,21315
5,6,3,10,4,12,5,9
6,12,20,18,14,54,68,48
1,405,1563,3722,6003,8039,7675,7740
1,686,3010,7715,17988,19867,17237,18992
5,13,11,36,19,24,35,48
7,1202,1250,3272,569,3233,3673,1856
7,3518,18497,44896,102883,115284,100144,119786
1,2900,5726,14955,28088,30095,28041,31378
7,339,1051,2539,426,5956,7778,613
1,4196,9820,24098,35784,48160,50058,50616
9,1378,3641,10610,4545,20560,20480,8784
2,1482,4240,10364,10855,21591,24380,16629
7,847,2120,5357,1791,7501,10882,4357
1,1227,2058,5334,2792,8024,8478,4845
6,285,925,2430,5540,3070,3089,5905
7,4342,9480,25502,12827,37551,48752,27033
4,1129,4912,11898,25830,25439,23220,30442
1,332,2085,5273,11747,14089,15376,15768
7,1226,3303,8143,1806,18741,22242,3545
1,734,3821,9114,21058,21790,19579,23483
9,1637,3247,8773,7254,18362,18276,10754
7,7345,17540,44258,61908,86035,96884,92574
3,39,61,121,103,161,165,174
1,820,2418,5949,7078,11420,12005,9958
1,491,4134,9969,23415,28595,28469,30268
5,5,10,46,37,132,164,59
6,17,25,37,62,82,91,90
3,79,139,328,191,510,621,379
1,425,824,2136,2554,4262,4319,3812
1,1128,6193,14660,28394,33223,32095,37670
1,2384,14303,34256,83496,83681,80906,96765
5,2,0,6,13,20,20,17
1,1132,4866,12222,27810,30245,29056,33748
1,11,19,26,7,26,25,24
2,861,2364,6998,4981,16606,17629,7043
2,392,988,2438,3393,5493,5376,4612
1,355,1616,3788,5190,7614,8084,7099
3,261,1040,2684,6130,6855,6111,6392
7,543,4376,10365,20528,29800,30837,29747
1,829,4068,10311,16588,25273,22813,23997
2,623,1345,3436,5898,8617,8072,9191
8,1776,2426,8044,2145,12624,15239,4751
6,69,66,185,86,236,219,184
6,231,245,657,36,1396,1389,58
1,2639,8134,20440,26678,47208,51314,41668
3,383,1024,3610,446,6886,7969,1177
8,56,78,317,94,704,866,196
6,559,994,2851,2246,4093,4356,3088
6,7975,12834,36952,9038,69714,82461,25594
8,756,2330,7908,4132,17790,18474,5874
7,3493,5184,13658,3588,22744,31425,11620
1,231,1263,3206,6335,8094,8271,10228
2,44,183,498,1647,1303,1096,1353
6,175,250,637,518,875,844,713
1,836,5151,12478,20684,32231,30710,29281
8,866,2780,8284,6318,20646,19418,7966
3,3946,10150,24748,29237,35015,39224,48879
2,825,976,2941,699,3632,3811,1673
1,3154,6157,16008,15858,30617,37366,26636
5,12,14,50,0,87,115,17
9,640,1275,3661,1739,9648,9095,2547
8,640,973,2726,572,3781,5182,2233
1,1560,4352,10900,12717,20853,20804,16781
9,8133,17304,49283,27689,119071,101876,43112
1,2192,3632,9425,15062,16583,16519,17478
8,191,1840,4388,8524,11833,11400,13663
6,48,41,107,148,322,464,281
1,2408,5877,14499,17693,27358,31240,31329
6,66,114,297,411,739,666,408
1,795,5052,12131,24857,34827,36680,34725
4,6033,4398,10646,1447,8932,10306,4183
9,7544,10639,29723,31331,82147,79973,45683
8,773,3187,9039,8961,21460,24673,13624
2,871,1083,3627,1207,3397,5251,3735
4,1277,2606,6900,13221,16558,14377,15372
3,362,1201,2994,6155,6359,6358,6753
1,3900,8620,22929,18333,45001,50138,27499
7,2503,3970,10103,13623,17612,18984,18105
1,232,605,1392,2261,3661,3493,3427
5,2,1,3,3,17,8,0
1,417,879,2346,2724,5059,5046,3726
2,1132,2320,5902,3756,8790,9932,8155
1,341,2025,4530,12199,11548,9879,13027
3,1316,1792,5527,5889,10712,10981,7295
5,438,508,1244,435,795,813,802
2,128,193,660,92,1107,993,374
6,4787,13710,35707,36136,72794,78875,57513
3,25,10,67,0,103,126,22
8,604,4283,10106,22734,28994,28270,29706
7,2340,4304,10682,1417,16790,31047,10039
2,296,809,2944,587,7413,7447,1871
1,2385,9436,23254,32300,52834,53647,49289
6,9,8,13,9,16,20,15
2,3962,6163,17477,2422,22419,27700,12922
2,1657,4578,11736,12376,25099,28442,20293
6,145,132,309,379,882,945,597
2,4126,6892,17646,17514,26440,30987,29062
2,1998,5072,14995,8699,30268,37563,19435
6,30,20,65,23,59,77,59
2,2186,4411,10921,7138,15372,18606,12375
6,463,2530,6089,10278,11386,12323,14305
8,525,1132,4159,644,9650,8914,1152
2,432,457,1215,67,1232,1417,648
6,4,1,8,15,16,30,17
6,100,255,631,609,1037,931,903
6,10,5,21,27,47,61,33
3,1500,4269,11382,13088,24685,25766,18602
2,1378,2526,8569,931,15763,10875,4281
3,4,0,9,6,21,14,6
3,266,351,955,503,1790,1976,729
1,505,1451,4055,2327,9118,9830,5130
1,1107,3900,10086,13650,22120,25765,21732
2,291,1511,3576,6530,8382,8723,9415
5,254,770,1913,1813,1788,2552,1985
6,408,3192,7569,17824,19996,18185,22279
